site_number;trn_transaction_date;trn_promotion_id;trn_item_number;units;gross_amount;vat;cost_price;
210870;2018-08-05;0;1038466;1.0;24.0;4.8;13.18;
210350;2018-08-05;47025;1098560;4.0;40.0;8.0;33.16;
210240;2018-08-05;47025;1098560;1.0;10.0;2.0;8.29;
210870;2018-08-05;0;1098826;1.0;30.0;6.0;14.97;
210929;2018-08-05;0;1098824;1.0;27.0;5.4;14.87;
210845;2018-08-05;0;1098825;1.0;30.0;6.0;14.95;
210845;2018-08-05;0;1038203;3.0;36.0;7.1999999999999993;16.56;
210929;2018-08-05;0;1098674;3.0;78.0;15.600000000000001;41.76;
210870;2018-08-05;0;1098674;2.0;52.0;10.4;27.84;
210870;2018-08-05;0;1115099;1.0;26.0;5.2;12.33;
210845;2018-08-05;0;1098826;2.0;60.0;12.0;14.97;
210870;2018-08-05;0;1036196;3.0;72.0;14.399999999999999;39.45;
210350;2018-08-05;0;1036196;6.0;144.0;28.799999999999997;26.3;
210929;2018-08-05;0;1131992;2.0;52.0;10.400000000000002;51.6;
210350;2018-08-05;0;1131989;2.0;52.0;10.4;26.62;
210929;2018-08-05;0;1036513;1.0;17.0;3.4;8.21;
210240;2018-08-05;0;1098674;1.0;26.0;5.2;13.92;
210845;2018-08-05;0;1036623;2.0;68.0;13.6;35.98;
210240;2018-08-05;0;1098826;2.0;60.0;12.0;29.94;
210350;2018-08-05;0;1110348;1.0;32.0;6.4;16.15;
210870;2018-08-05;0;1131989;1.0;26.0;5.2;13.31;
210929;2018-08-05;0;1131989;4.0;104.0;20.8;53.24;
210845;2018-08-05;0;1098827;1.0;32.0;6.4;16.06;
210350;2018-08-05;0;1110359;1.0;0.0;0.0;5.93;
210845;2018-08-05;0;1036196;4.0;96.0;19.2;52.6;
210845;2018-08-05;47025;1036513;17.0;170.0;34.0;98.520000000000039;
210929;2018-08-05;47025;1036103;2.0;20.0;4.0;16.3;
210870;2018-08-05;0;1098825;1.0;30.0;6.0;14.95;
210845;2018-08-05;0;1110359;4.0;56.0;11.2;23.72;
210350;2018-08-05;0;1098824;1.0;30.0;6.0;14.87;
210240;2018-08-05;0;1036623;1.0;34.0;6.8;17.99;
210929;2018-08-05;0;1098826;1.0;30.0;6.0;14.97;
210350;2018-08-05;0;1098825;2.0;60.0;12.0;29.9;
210929;2018-08-05;0;1098678;3.0;75.0;15.0;39.660000000000004;
210240;2018-08-05;0;1098824;1.0;30.0;6.0;14.87;
210845;2018-08-05;0;1098824;3.0;90.0;18.0;29.74;
210929;2018-08-05;0;1038203;6.0;72.0;14.4;33.12;
210929;2018-08-05;47025;1036903;1.0;10.0;2.0;8.1;
210240;2018-08-05;0;1110359;6.0;84.0;16.8;29.65;
210240;2018-08-05;0;1098827;1.0;32.0;6.4;16.06;
210870;2018-08-05;0;1131990;1.0;34.0;6.8;18.3;
210870;2018-08-04;0;1098678;3.0;75.0;15.0;39.660000000000004;
210240;2018-08-04;47025;1036513;19.0;190.0;38.0;131.36000000000007;
210929;2018-08-04;0;1098677;4.0;148.0;29.6;78.32;
210240;2018-08-04;0;1036623;1.0;34.0;6.8;17.99;
210870;2018-08-04;0;1098824;5.0;150.0;30.0;74.35;
210240;2018-08-04;0;1098826;1.0;30.0;6.0;14.97;
210240;2018-08-04;0;1038466;1.0;24.0;4.8;13.18;
210929;2018-08-04;47025;1036103;12.0;120.0;24.0;97.800000000000026;
210350;2018-08-04;47025;1036513;6.0;60.0;12.0;41.050000000000004;
210845;2018-08-04;0;1098677;2.0;74.0;14.8;39.16;
210845;2018-08-04;0;1131989;1.0;26.0;5.2;13.31;
210240;2018-08-04;47025;1038625;4.0;40.0;8.0;18.24;
210845;2018-08-04;0;1098827;1.0;32.0;6.4;16.06;
210350;2018-08-04;0;1098827;3.0;96.0;19.200000000000003;48.179999999999993;
210350;2018-08-04;0;1131992;3.0;78.0;15.600000000000001;25.8;
210845;2018-08-04;0;1098678;1.0;25.0;5.0;13.22;
210240;2018-08-04;0;1098677;2.0;74.0;14.8;39.16;
210845;2018-08-04;0;1038466;1.0;24.0;4.8;13.18;
210929;2018-08-04;0;1036623;8.0;272.0;54.399999999999991;143.92;
210240;2018-08-04;47025;1098560;15.0;150.0;30.0;124.34999999999994;
210240;2018-08-04;0;1098824;2.0;60.0;12.0;29.74;
210870;2018-08-04;0;1098825;1.0;30.0;6.0;14.95;
210350;2018-08-04;0;1098825;6.0;126.0;25.2;89.7;
210350;2018-08-04;0;1098825;5.0;150.0;30.0;29.9;
210929;2018-08-04;47025;1098560;23.0;230.0;46.0;190.66999999999987;
210870;2018-08-04;0;1036196;3.0;72.0;14.399999999999999;39.45;
210240;2018-08-04;0;1036196;5.0;120.0;24.0;65.75;
210870;2018-08-04;0;1038466;4.0;96.0;19.2;52.72;
210240;2018-08-04;0;1036623;1.0;23.8;4.76;17.99;
210350;2018-08-04;0;1038466;2.0;33.6;6.72;26.36;
210929;2018-08-04;0;1038466;2.0;48.0;9.6;26.36;
210929;2018-08-04;0;1098674;1.0;26.0;5.2;13.92;
210845;2018-08-04;0;1134792;1.0;15.0;3.0;7.51;
210929;2018-08-04;47025;1036903;5.0;50.0;10.0;40.5;
210845;2018-08-04;0;1036196;4.0;96.0;19.2;52.6;
210929;2018-08-04;0;1038203;10.0;120.0;23.999999999999996;55.199999999999989;
210240;2018-08-04;0;1110359;9.0;126.0;25.200000000000003;41.51;
210929;2018-08-04;47025;1038229;6.0;60.0;12.0;48.719999999999992;
210240;2018-08-04;47025;1036903;15.0;150.0;30.0;89.09999999999998;
210845;2018-08-04;47025;1098560;24.0;240.0;48.0;198.95999999999987;
210929;2018-08-04;0;1131990;2.0;68.0;13.6;36.6;
210845;2018-08-04;0;1098825;2.0;60.0;12.0;29.9;
210929;2018-08-04;0;1131989;2.0;52.0;10.4;26.62;
210870;2018-08-04;0;1131989;2.0;52.0;10.4;26.62;
210350;2018-08-04;0;1110348;1.0;32.0;6.4;16.15;
210350;2018-08-04;0;1038203;4.0;48.0;9.6;22.08;
210870;2018-08-04;0;1098826;6.0;180.0;36.0;89.820000000000007;
210929;2018-08-04;0;1098824;5.0;150.0;30.0;74.35;
210929;2018-08-04;0;1098678;5.0;125.0;25.0;66.100000000000009;
210929;2018-08-04;0;1036196;11.0;264.0;52.79999999999999;144.65000000000003;
210929;2018-08-04;0;1110347;2.0;40.0;8.0;22.7;
210870;2018-08-04;0;1036623;2.0;68.0;13.6;35.98;
210870;2018-08-04;0;1098827;1.0;32.0;6.4;16.06;
210870;2018-08-04;0;1134792;1.0;15.0;3.0;7.51;
210929;2018-08-04;47025;1036513;6.0;60.0;12.0;49.260000000000005;
210240;2018-08-04;0;1131990;1.0;34.0;6.8;18.3;
210929;2018-08-04;0;1098826;8.0;240.0;48.0;119.76;
210870;2018-08-04;0;1098677;5.0;185.0;37.0;97.899999999999991;
210929;2018-08-04;0;1098825;1.0;30.0;6.0;14.95;
210350;2018-08-04;47025;1098560;2.0;20.0;4.0;16.58;
210845;2018-08-04;47025;1036513;10.0;100.0;20.0;65.68;
210845;2018-08-04;0;1098826;1.0;30.0;6.0;14.97;
210350;2018-08-04;47025;1036103;10.0;100.0;20.0;73.350000000000009;
210350;2018-08-04;0;1038466;2.0;48.0;9.6;13.18;
210240;2018-08-04;0;1098825;1.0;21.0;4.2;14.95;
210350;2018-08-03;0;1098677;1.0;25.9;5.18;19.58;
210870;2018-08-03;0;1098674;4.0;104.0;20.8;55.68;
210929;2018-08-03;47025;1036103;15.0;150.0;30.0;130.40000000000003;
210929;2018-08-03;0;1131990;3.0;102.0;20.4;54.900000000000006;
210870;2018-08-03;0;1098824;5.0;150.0;30.0;74.35;
210870;2018-08-03;0;1036196;10.0;240.0;47.999999999999993;131.50000000000003;
210240;2018-08-03;0;1098827;2.0;64.0;12.8;32.12;
210870;2018-08-03;0;1131990;2.0;68.0;13.6;36.6;
210845;2018-08-03;0;1132788;2.0;40.0;8.0;24.78;
210845;2018-08-03;0;1038466;12.0;288.0;57.599999999999987;65.9;
210240;2018-08-03;0;1110359;7.0;98.0;19.6;41.51;
210929;2018-08-03;47025;1038229;17.0;170.0;34.0;138.04000000000002;
210929;2018-08-03;0;1131989;3.0;78.0;15.600000000000001;39.93;
210929;2018-08-03;0;1098825;1.0;21.0;4.2;14.95;
210350;2018-08-03;0;1110359;5.0;70.0;14.0;23.72;
210870;2018-08-03;0;1098825;2.0;60.0;12.0;29.9;
210240;2018-08-03;0;1098824;2.0;60.0;12.0;29.74;
210845;2018-08-03;0;1131991;2.0;52.0;10.4;24.68;
210350;2018-08-03;0;1131992;1.0;26.0;5.2;12.9;
210240;2018-08-03;47025;1038229;7.0;70.0;14.0;56.839999999999989;
210929;2018-08-03;47025;1036903;25.0;250.0;50.0;170.09999999999994;
210845;2018-08-03;0;1098677;1.0;37.0;7.4;19.58;
210240;2018-08-03;47025;1098560;18.0;180.0;36.0;140.92999999999992;
210929;2018-08-03;0;1098824;3.0;90.0;18.0;44.61;
210845;2018-08-03;0;1131990;2.0;68.0;13.6;36.6;
210845;2018-08-03;0;1098827;2.0;64.0;12.8;32.12;
210845;2018-08-03;0;1036196;6.0;144.0;28.8;78.9;
210240;2018-08-03;0;1110359;1.0;0.0;0.0;5.93;
210350;2018-08-03;0;1098825;1.0;30.0;6.0;14.95;
210929;2018-08-03;0;1038466;9.0;216.0;43.199999999999996;118.62000000000003;
210929;2018-08-03;0;1098677;12.0;444.0;88.800000000000011;234.95999999999992;
210350;2018-08-03;0;1036196;5.0;120.0;24.0;65.75;
210845;2018-08-03;0;1038203;3.0;36.0;7.1999999999999993;16.56;
210240;2018-08-03;0;1038466;4.0;96.0;19.2;52.72;
210240;2018-08-03;47025;1036903;25.0;250.0;50.0;153.89999999999995;
210845;2018-08-03;0;1098678;1.0;25.0;5.0;13.22;
210350;2018-08-03;47025;1098560;4.0;40.0;8.0;33.16;
210350;2018-08-03;0;1115099;2.0;52.0;10.4;24.66;
210845;2018-08-03;0;1110359;14.0;196.0;39.199999999999996;83.02000000000001;
210350;2018-08-03;0;1098824;3.0;90.0;18.0;44.61;
210870;2018-08-03;0;1038466;6.0;144.0;28.8;79.080000000000013;
210240;2018-08-03;0;1036196;3.0;72.0;14.399999999999999;39.45;
210350;2018-08-03;0;1038203;7.0;84.0;16.8;33.12;
210929;2018-08-03;0;1132788;1.0;20.0;4.0;12.39;
210929;2018-08-03;0;1098678;2.0;50.0;10.0;26.44;
210240;2018-08-03;47025;1038625;8.0;80.0;16.0;72.96;
210350;2018-08-03;47025;1036903;2.0;20.0;4.0;16.2;
210929;2018-08-03;0;1115099;2.0;52.0;10.4;24.66;
210350;2018-08-03;0;1098827;8.0;256.0;51.199999999999996;128.48;
210929;2018-08-03;0;1036196;13.0;312.0;62.399999999999984;170.95000000000005;
210350;2018-08-03;47025;1036103;15.0;150.0;30.0;122.25000000000004;
210929;2018-08-03;0;1098825;3.0;90.0;18.0;44.849999999999994;
210870;2018-08-03;47025;1036513;6.0;60.0;12.0;49.260000000000005;
210870;2018-08-03;0;1036623;1.0;34.0;6.8;17.99;
210845;2018-08-03;0;1098824;2.0;60.0;12.0;29.74;
210240;2018-08-03;0;1036623;2.0;68.0;13.6;35.98;
210845;2018-08-03;47025;1036513;38.0;380.0;76.0;131.36000000000007;
210929;2018-08-03;47025;1036513;16.0;160.0;32.0;131.36000000000007;
210929;2018-08-03;0;1036623;9.0;306.0;61.199999999999989;161.91;
210870;2018-08-03;0;1098677;2.0;74.0;14.8;39.16;
210929;2018-08-03;0;1131992;6.0;156.0;31.2;77.4;
210845;2018-08-03;0;1110347;1.0;20.0;4.0;11.35;
210845;2018-08-03;0;1098826;1.0;30.0;6.0;14.97;
210929;2018-08-03;0;1098674;8.0;208.0;41.6;111.36;
210845;2018-08-03;0;1036623;1.0;34.0;6.8;17.99;
210350;2018-08-03;0;1038466;4.0;96.0;19.2;52.72;
210870;2018-08-03;0;1098827;2.0;64.0;12.8;32.12;
210240;2018-08-03;47025;1036513;15.0;150.0;30.0;106.73000000000005;
210929;2018-08-03;0;1098826;5.0;150.0;30.0;74.850000000000009;
210929;2018-08-03;0;1038203;7.0;84.0;16.8;38.64;
210845;2018-08-03;47025;1098560;35.0;350.0;70.0;116.05999999999995;
210350;2018-08-03;47025;1036513;4.0;40.0;8.0;16.42;
210240;2018-08-03;0;1131989;2.0;52.0;10.4;26.62;
210870;2018-08-03;0;1134792;1.0;15.0;3.0;7.51;
210240;2018-08-03;0;1098674;1.0;26.0;5.2;13.92;
210350;2018-08-03;0;1098677;2.0;74.0;14.8;39.16;
210929;2018-08-03;0;1110347;7.0;140.0;28.0;45.4;
210350;2018-08-03;0;1098826;1.0;30.0;6.0;14.97;
210240;2018-08-03;0;1131991;1.0;26.0;5.2;12.34;
210929;2018-08-03;47025;1098560;23.0;230.0;46.0;190.66999999999987;
210870;2018-08-03;0;1098678;1.0;25.0;5.0;13.22;
210845;2018-08-02;0;1098677;1.0;37.0;7.4;19.58;
210240;2018-08-02;47025;1098560;16.0;160.0;32.0;116.05999999999995;
210870;2018-08-02;0;1098825;1.0;30.0;6.0;14.95;
210240;2018-08-02;0;1098827;1.0;32.0;6.4;16.06;
210929;2018-08-02;0;1131992;5.0;130.0;26.0;64.5;
210240;2018-08-02;0;1036623;1.0;34.0;6.8;17.99;
210350;2018-08-02;0;1038466;6.0;144.0;28.8;65.9;
210870;2018-08-02;0;1098674;2.0;52.0;10.4;27.84;
210929;2018-08-02;47025;1036513;3.0;30.0;6.0;24.630000000000003;
210845;2018-08-02;0;1098825;1.0;30.0;6.0;14.95;
210845;2018-08-02;0;1110347;1.0;20.0;4.0;11.35;
210350;2018-08-02;47025;1036903;21.0;210.0;42.0;153.89999999999995;
210929;2018-08-02;0;1036196;3.0;72.0;14.399999999999999;39.45;
210350;2018-08-02;0;1110348;2.0;64.0;12.8;32.3;
210845;2018-08-02;0;1131989;1.0;26.0;5.2;13.31;
210240;2018-08-02;47025;1038229;35.0;350.0;70.0;146.16000000000003;
210350;2018-08-02;0;1098677;10.0;370.0;74.0;176.21999999999997;
210929;2018-08-02;0;1131989;2.0;52.0;10.4;26.62;
210350;2018-08-02;47025;1036513;10.0;100.0;20.0;82.100000000000023;
210350;2018-08-02;0;1098825;3.0;90.0;18.0;44.849999999999994;
210240;2018-08-02;0;1038466;2.0;48.0;9.6;26.36;
210845;2018-08-02;0;1098674;4.0;104.0;20.8;55.68;
210240;2018-08-02;0;1098826;1.0;30.0;6.0;14.97;
210870;2018-08-02;0;1098677;4.0;148.0;29.6;78.32;
210350;2018-08-02;0;1098826;1.0;30.0;6.0;14.97;
210929;2018-08-02;0;1038203;10.0;120.0;23.999999999999996;55.199999999999989;
210845;2018-08-02;47025;1036513;30.0;300.0;60.0;246.30000000000018;
210845;2018-08-02;0;1036196;8.0;192.0;38.4;78.9;
210929;2018-08-02;0;1098825;3.0;90.0;18.0;44.849999999999994;
210870;2018-08-02;0;1036623;4.0;136.0;27.2;71.96;
210929;2018-08-02;47025;1098560;8.0;80.0;16.0;66.32;
210929;2018-08-02;0;1098677;1.0;37.0;7.4;19.58;
210929;2018-08-02;0;1036623;1.0;34.0;6.8;17.99;
210350;2018-08-02;47025;1098560;13.0;130.0;26.0;82.899999999999977;
210845;2018-08-02;0;1036623;6.0;204.0;40.8;107.93999999999998;
210929;2018-08-02;0;1098674;6.0;156.0;31.2;83.52;
210870;2018-08-02;47025;1036513;49.0;490.0;98.0;303.7700000000001;
210240;2018-08-02;47025;1038625;5.0;50.0;10.0;45.599999999999994;
210845;2018-08-02;0;1098678;1.0;25.0;5.0;13.22;
210870;2018-08-02;0;1038466;2.0;48.0;9.6;26.36;
210845;2018-08-02;0;1110359;7.0;98.0;19.6;41.51;
210845;2018-08-02;0;1038203;3.0;36.0;7.1999999999999993;16.56;
210350;2018-08-02;47025;1036103;17.0;170.0;34.0;130.40000000000003;
210350;2018-08-02;0;1131992;1.0;26.0;5.2;12.9;
210929;2018-08-02;47025;1036103;2.0;20.0;4.0;16.3;
210870;2018-08-02;0;1131990;3.0;102.0;20.4;54.900000000000006;
210350;2018-08-02;0;1098824;2.0;60.0;12.0;29.74;
210870;2018-08-02;0;1098826;3.0;90.0;18.0;44.910000000000004;
210870;2018-08-02;0;1134792;2.0;30.0;6.0;15.02;
210845;2018-08-02;47025;1098560;33.0;330.0;66.0;190.66999999999987;
210240;2018-08-02;0;1036196;4.0;96.0;19.2;52.6;
210240;2018-08-02;0;1110359;1.0;0.0;0.0;5.93;
210350;2018-08-02;0;1098827;1.0;32.0;6.4;16.06;
210350;2018-08-02;0;1036196;1.0;16.8;3.36;13.15;
210350;2018-08-02;0;1036196;6.0;144.0;28.8;78.9;
210870;2018-08-02;47025;1036903;32.0;320.0;64.0;218.6999999999999;
210240;2018-08-02;47025;1036903;16.0;160.0;32.0;89.09999999999998;
210870;2018-08-02;47025;1036103;23.0;230.0;46.0;146.70000000000005;
210240;2018-08-02;47025;1036513;14.0;140.0;28.0;73.890000000000015;
210929;2018-08-02;0;1098824;5.0;150.0;30.0;74.35;
210845;2018-08-02;0;1098827;3.0;96.0;19.200000000000003;48.179999999999993;
210870;2018-08-02;0;1036196;8.0;192.0;38.4;105.20000000000002;
210350;2018-08-02;0;1110359;1.0;9.8;1.96;5.93;
210350;2018-08-02;0;1098825;2.0;42.0;8.4;29.9;
210240;2018-08-02;0;1098824;1.0;21.0;4.2;14.87;
210845;2018-08-02;0;1131990;3.0;102.0;20.4;54.900000000000006;
210240;2018-08-02;0;1110359;6.0;84.0;16.8;35.58;
210240;2018-08-02;0;1098674;1.0;26.0;5.2;13.92;
210929;2018-08-02;0;1131990;1.0;34.0;6.8;18.3;
210929;2018-08-02;47025;1038229;4.0;40.0;8.0;32.48;
210929;2018-08-02;47025;1036903;3.0;30.0;6.0;24.299999999999997;
210929;2018-08-02;0;1098826;4.0;120.0;24.0;59.88;
210929;2018-08-02;0;1132788;1.0;20.0;4.0;12.39;
210350;2018-08-02;0;1038203;7.0;84.0;16.8;33.12;
210870;2018-08-02;0;1098827;4.0;128.0;25.6;32.12;
210240;2018-08-02;0;1098825;8.0;240.0;48.0;14.95;
210845;2018-08-02;0;1098826;1.0;30.0;6.0;14.97;
210350;2018-08-02;0;1115099;1.0;26.0;5.2;12.33;
210845;2018-08-02;0;1038466;6.0;144.0;28.8;79.080000000000013;
210870;2018-08-02;0;1115099;1.0;26.0;5.2;12.33;
210870;2018-08-02;0;1098678;2.0;50.0;10.0;26.44;
210845;2018-08-02;0;1098824;4.0;120.0;24.0;59.48;
210929;2018-08-02;0;1038466;2.0;48.0;9.6;26.36;
210870;2018-08-02;0;1131989;1.0;26.0;5.2;13.31;
210929;2018-08-01;0;1115099;2.0;52.0;10.4;24.66;
210240;2018-08-01;0;1098674;2.0;52.0;10.4;27.84;
210870;2018-08-01;0;1036623;1.0;34.0;6.8;17.99;
210240;2018-08-01;0;1036623;1.0;34.0;6.8;17.99;
210870;2018-08-01;0;1038466;1.0;21.6;4.32;13.18;
210870;2018-08-01;47025;1038625;1.0;10.0;2.0;9.12;
210845;2018-08-01;0;1098824;2.0;60.0;12.0;29.74;
210870;2018-08-01;0;1098674;2.0;52.0;10.4;27.84;
210350;2018-08-01;47025;1036903;10.0;100.0;20.0;56.7;
210929;2018-08-01;0;1038466;9.0;216.0;43.199999999999996;118.62000000000003;
210929;2018-08-01;0;1036196;6.0;144.0;28.8;78.9;
210845;2018-08-01;0;1134792;1.0;15.0;3.0;7.51;
210350;2018-08-01;0;1098826;8.0;240.0;48.0;74.850000000000009;
210240;2018-08-01;47025;1098560;6.0;60.0;12.0;41.449999999999996;
210240;2018-08-01;47025;1036103;2.0;20.0;4.0;16.3;
210870;2018-08-01;0;1134792;2.0;30.0;6.0;15.02;
210350;2018-08-01;0;1115099;1.0;26.0;5.2;12.33;
210240;2018-08-01;47025;1038625;5.0;50.0;10.0;45.599999999999994;
210350;2018-08-01;0;1131992;1.0;26.0;5.2;12.9;
210845;2018-08-01;0;1110347;1.0;20.0;4.0;11.35;
210870;2018-08-01;0;1098677;3.0;111.0;22.200000000000003;58.739999999999995;
210929;2018-08-01;0;1131990;3.0;102.0;20.4;54.900000000000006;
210350;2018-08-01;0;1038466;1.0;24.0;4.8;13.18;
210350;2018-08-01;0;1110348;1.0;32.0;6.4;16.15;
210870;2018-08-01;0;1131989;1.0;26.0;5.2;13.31;
210350;2018-08-01;0;1036196;5.0;120.0;24.0;39.45;
210350;2018-08-01;0;1098674;1.0;26.0;5.2;13.92;
210929;2018-08-01;0;1036623;1.0;34.0;6.8;17.99;
210845;2018-08-01;0;1098677;1.0;37.0;7.4;19.58;
210870;2018-08-01;0;1098824;3.0;90.0;18.0;44.61;
210240;2018-08-01;0;1036196;7.0;168.0;33.6;92.050000000000011;
210240;2018-08-01;47025;1036513;18.0;180.0;36.0;131.36000000000007;
210240;2018-08-01;0;1038466;1.0;24.0;4.8;13.18;
210240;2018-08-01;47025;1038229;20.0;200.0;40.0;146.16000000000003;
210870;2018-08-01;0;1036196;3.0;72.0;14.399999999999999;26.3;
210350;2018-08-01;47025;1038625;1.0;10.0;2.0;9.12;
210870;2018-08-01;0;1038466;7.0;168.0;33.6;79.080000000000013;
210845;2018-08-01;0;1098674;1.0;26.0;5.2;13.92;
210350;2018-08-01;0;1098825;2.0;60.0;12.0;29.9;
210350;2018-08-01;0;1036196;1.0;16.8;3.36;13.15;
210929;2018-08-01;0;1098678;2.0;50.0;10.0;26.44;
210350;2018-08-01;47025;1036513;20.0;200.0;40.0;131.36000000000007;
210845;2018-08-01;0;1131991;1.0;26.0;5.2;12.34;
210929;2018-08-01;0;1098826;6.0;180.0;36.0;89.820000000000007;
210240;2018-08-01;0;1131989;1.0;26.0;5.2;13.31;
210350;2018-08-01;0;1131989;1.0;18.2;3.64;13.31;
210929;2018-08-01;0;1098824;7.0;210.0;42.0;104.09;
210870;2018-08-01;47025;1036513;27.0;270.0;54.0;172.41000000000011;
210929;2018-08-01;0;1098677;2.0;74.0;14.8;39.16;
210870;2018-08-01;47025;1036103;16.0;160.0;32.0;122.25000000000004;
210929;2018-08-01;0;1132788;2.0;40.0;8.0;24.78;
210845;2018-08-01;0;1036623;2.0;68.0;13.6;35.98;
210845;2018-08-01;0;1098677;1.0;25.9;5.18;19.58;
210845;2018-08-01;0;1038466;3.0;72.0;14.399999999999999;39.54;
210240;2018-08-01;0;1098826;6.0;180.0;36.0;44.910000000000004;
210350;2018-08-01;47025;1036103;31.0;310.0;62.0;97.800000000000026;
210240;2018-08-01;47025;1036903;13.0;130.0;26.0;64.8;
210350;2018-08-01;0;1098677;3.0;88.8;17.76;19.58;
210240;2018-08-01;0;1098677;3.0;111.0;22.200000000000003;58.739999999999995;
210870;2018-08-01;0;1115099;1.0;26.0;5.2;12.33;
210929;2018-08-01;0;1131989;1.0;26.0;5.2;13.31;
210240;2018-08-01;0;1115099;2.0;52.0;10.4;24.66;
210845;2018-08-01;0;1098826;1.0;30.0;6.0;14.97;
210929;2018-08-01;0;1098674;6.0;156.0;31.2;83.52;
210870;2018-08-01;0;1131990;2.0;68.0;13.6;36.6;
210350;2018-08-01;0;1098827;3.0;96.0;19.200000000000003;32.12;
210240;2018-08-01;0;1098678;2.0;50.0;10.0;26.44;
210350;2018-08-01;0;1110359;1.0;14.0;2.8;5.93;
210240;2018-08-01;0;1110359;2.0;28.0;5.6;11.86;
210870;2018-08-01;0;1098678;2.0;50.0;10.0;13.22;
210870;2018-08-01;47025;1036903;15.0;150.0;30.0;121.49999999999996;
210929;2018-08-01;0;1038203;10.0;120.0;23.999999999999996;55.199999999999989;
210845;2018-08-01;0;1038203;9.0;108.0;21.599999999999998;49.679999999999993;
210350;2018-08-01;0;1098824;1.0;30.0;6.0;14.87;
210240;2018-08-01;0;1098825;1.0;30.0;6.0;14.95;
210845;2018-08-01;0;1131992;1.0;26.0;5.2;12.9;
210845;2018-08-01;0;1131989;2.0;52.0;10.4;26.62;
210845;2018-08-01;0;1036196;5.0;120.0;24.0;65.75;
210350;2018-08-01;47025;1098560;13.0;130.0;26.0;82.899999999999977;
210845;2018-08-01;0;1115099;1.0;26.0;5.2;12.33;
210350;2018-08-01;0;1098677;6.0;222.0;44.4;117.47999999999999;
210929;2018-08-01;0;1131992;3.0;78.0;15.600000000000001;38.7;
210929;2018-08-01;0;1098825;3.0;90.0;18.0;44.849999999999994;
210845;2018-07-31;0;1098677;1.0;37.0;7.4;19.58;
210845;2018-07-31;0;1131991;1.0;26.0;5.2;12.34;
210870;2018-07-31;47025;1098560;25.0;250.0;50.0;207.24999999999986;
210870;2018-07-31;0;1038625;5.0;85.0;17.0;45.599999999999994;
210350;2018-07-31;0;1098677;1.0;25.9;5.18;19.58;
210845;2018-07-31;0;1110359;5.0;70.0;14.0;17.79;
210870;2018-07-31;47025;1036903;27.0;270.0;54.0;202.49999999999991;
210240;2018-07-31;47025;1036513;16.0;160.0;32.0;131.36000000000007;
210350;2018-07-31;0;1098825;6.0;180.0;36.0;89.7;
210929;2018-07-31;0;1131992;2.0;52.0;10.4;25.8;
210845;2018-07-31;0;1098824;3.0;90.0;18.0;44.61;
210350;2018-07-31;0;1098826;4.0;120.0;24.0;59.88;
210240;2018-07-31;47025;1036903;26.0;260.0;52.0;194.39999999999992;
210240;2018-07-31;0;1038625;2.0;34.0;6.8;18.24;
210350;2018-07-31;47025;1036103;18.0;180.0;36.0;122.25000000000004;
210240;2018-07-31;0;1098674;1.0;26.0;5.2;13.92;
210870;2018-07-31;0;1115099;2.0;52.0;10.4;24.66;
210845;2018-07-31;0;1038466;7.0;168.0;33.6;92.260000000000019;
210845;2018-07-31;0;1038203;9.0;108.0;21.599999999999998;49.679999999999993;
210870;2018-07-31;0;1098674;6.0;156.0;31.2;83.52;
210240;2018-07-31;0;1098826;1.0;30.0;6.0;14.97;
210350;2018-07-31;0;1038203;5.0;60.0;12.0;27.599999999999998;
210929;2018-07-31;0;1098825;2.0;60.0;12.0;29.9;
210350;2018-07-31;0;1038625;1.0;17.0;3.4;9.12;
210870;2018-07-31;0;1036623;5.0;170.0;34.0;89.949999999999989;
210350;2018-07-31;0;1038466;5.0;120.0;24.0;52.72;
210350;2018-07-31;47025;1098560;12.0;120.0;24.0;99.479999999999961;
210870;2018-07-31;0;1134792;3.0;45.0;9.0;7.51;
210240;2018-07-31;0;1098677;1.0;37.0;7.4;19.58;
210929;2018-07-31;0;1131991;5.0;130.0;26.0;61.7;
210240;2018-07-31;0;1098825;1.0;30.0;6.0;14.95;
210870;2018-07-31;0;1131990;2.0;68.0;13.6;36.6;
210240;2018-07-31;0;1110359;1.0;14.0;2.8;5.93;
210350;2018-07-31;0;1098677;5.0;185.0;37.0;78.32;
210929;2018-07-31;0;1115099;3.0;78.0;15.600000000000001;36.99;
210845;2018-07-31;0;1038625;5.0;85.0;17.0;45.599999999999994;
210350;2018-07-31;47025;1036903;20.0;200.0;40.0;161.99999999999994;
210929;2018-07-31;0;1036196;4.0;96.0;19.2;52.6;
210350;2018-07-31;0;1036196;7.0;168.0;33.6;78.9;
210240;2018-07-31;47025;1098560;13.0;130.0;26.0;91.189999999999969;
210870;2018-07-31;0;1038466;4.0;96.0;19.2;52.72;
210929;2018-07-31;0;1098677;4.0;148.0;29.6;78.32;
210929;2018-07-31;0;1131989;5.0;130.0;26.0;66.55;
210870;2018-07-31;0;1131989;3.0;78.0;15.600000000000001;39.93;
210929;2018-07-31;0;1038203;12.0;144.0;28.799999999999994;66.239999999999981;
210845;2018-07-31;0;1036196;9.0;216.0;43.199999999999996;118.35000000000002;
210845;2018-07-31;0;1131992;2.0;52.0;10.4;25.8;
210350;2018-07-31;47025;1036513;14.0;140.0;28.0;98.520000000000039;
